basisOfRecord,commonName,country,county,decimalLatitude,decimalLongitude,eventDate,family,genus,habitat,locality,month,occurrenceRemarks,order,phylum,recordedBy,recordId,references,scientificName,specificEpithet,state,taxonID,year,day
PreservedSpecimen,Indian blanket,United States,Caddo,34.99794,-98.20028,6/8/1959,Asteraceae,Gaillardia,Sandy prairie hillside.,Cyril; 7 mi N,6,,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:ddf4256f-722b-47d5-a35b-f9ef92d5d571,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719933,Gaillardia pulchella,pulchella,Oklahoma,3731,1959,8
PreservedSpecimen,Indian blanket,United States,Woods,36.88699,-98.76857,5/19/1970,Asteraceae,Gaillardia,Hillside grassland W of river. Hard-land site.,Alva; 8 mi NW,5,,Asterales,Magnoliophyta,Paul F Nighswonger,urn:uuid:25649520-9e36-49a7-a8ed-f054dcb7bdaf,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719938,Gaillardia pulchella,pulchella,Oklahoma,3731,1970,19
PreservedSpecimen,Indian blanket,United States,Caddo,34.89355,-98.48936,5/11/1968,Asteraceae,Gaillardia,Prairie pasture hillside. Limestone soil.,Apache; 7 mi W,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:2e6ffaa6-94c5-45c9-83a6-a5a1d7e04f20,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719944,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,11
PreservedSpecimen,Indian blanket,United States,Tillman,34.28636,-98.68417,5/12/1968,Asteraceae,Gaillardia,Prairie roadside right of way along heavily pastured area. Sandy soil.,Grandfield; 4 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:819fd1fa-4dc0-4b18-bfcb-0e20c155781c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719945,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,12
PreservedSpecimen,Indian blanket,United States,Texas,36.61623,-100.99153,6/4/1968,Asteraceae,Gaillardia,Upland prairie pasture; hillside. Sandy; rocky soil.,Hardesty; 11 mi E,6,Scattered plants.,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:d9d8698e-4e99-41aa-b6bc-cf4c31cec68e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719947,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,4
PreservedSpecimen,Indian blanket,United States,Kiowa,34.97493,-99.24917,8/13/1968,Asteraceae,Gaillardia,Flat; sandy prairie pasture. Dry; sandy soil.,Lone Wolf; 1 mi S,8,Several plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:7518a85d-69c3-4e6f-80d8-1606ca1ab19e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719948,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,13
PreservedSpecimen,Indian blanket,United States,Dewey,36.04586,-98.96333,8/13/1968,Asteraceae,Gaillardia,Flood plain of Canadian River. Dry; sandy soil.,Taloga; 0.5 mi N,8,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:92adc77a-4c16-4f47-9da8-f9b6b92387a3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719949,Gaillardia pulchella,pulchella,Oklahoma,3731,1968,13
PreservedSpecimen,Indian blanket,United States,Beaver,36.714597,-100.52253,6/3/1980,Asteraceae,Gaillardia,,Beaver; 7 mi S; Rt 23,6,,Asterales,Magnoliophyta,Michael J Huft; James R Estes,urn:uuid:df7eb984-8468-4327-a311-c925d2e21c2e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719954,Gaillardia pulchella,pulchella,Oklahoma,3731,1980,3
PreservedSpecimen,Indian blanket,United States,Pontotoc,34.781772,-96.774877,6/16/1993,Asteraceae,Gaillardia,Prairie area.,Ada; W on Hwy 19,6,,Asterales,Magnoliophyta,W W Holland,urn:uuid:ad8fcc2f-5d64-41f5-90e0-edbfd4846429,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719958,Gaillardia pulchella,pulchella,Oklahoma,3731,1993,16
PreservedSpecimen,Indian blanket,United States,Beaver,36.96497,-100.50302,7/7/1974,Asteraceae,Gaillardia,Prairie roadside right of way. Sandy; clay soil.,Forgan; 4 mi N; 2 mi E,7,Common.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:5b9c48be-0337-4005-8046-6e600aa0a659,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719973,Gaillardia pulchella,pulchella,Oklahoma,3731,1974,7
PreservedSpecimen,Indian blanket,United States,Roger Mills,35.90417,-99.88417,6/18/1973,Asteraceae,Gaillardia,,Antelope Hills,6,Rays red.,Asterales,Magnoliophyta,George J Goodman; C Lawson,urn:uuid:027c89e9-db5f-4c5f-a586-e4f8701348ad,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719988,Gaillardia pulchella,pulchella,Oklahoma,3731,1973,18
PreservedSpecimen,perfumeballs,United States,Roger Mills,35.5963889,-99.7269444,5/31/2001,Asteraceae,Gaillardia,Thurmond Ranch. Weedy level to rolling upland mixed grass prairie above unnamed tributary to Plum Creek. Scattered Mimosa borealis. Permian Cloud Chief Formation.,Cheyenne; 1 mi S; 3 mi W,5,Few individuals observed on eroded soil.,Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:7040b8d2-5104-4254-a5f8-60e4cdd3fda4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22660950,Gaillardia suavis,suavis,Oklahoma,43924,2001,31
PreservedSpecimen,perfumeballs,United States,Roger Mills,35.5730556,-99.6866667,5/30/2001,Asteraceae,Gaillardia,Thurmond Ranch. Eroded rocky slopes and level upland dominated by mixed-grass prairie on divide between Higgins Creek and Killough Creek. Permian Doxey Shale; exposed soil.,Cheyenne; 2.75 mi S; 0.75 mi W,5,Common on eroded slopes.,Asterales,Magnoliophyta,Caleb A Morse; Craig C Freeman,urn:uuid:0d84da71-c9dd-4076-8c44-913cdcb09836,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22707169,Gaillardia suavis,suavis,Oklahoma,43924,2001,30
PreservedSpecimen,perfumeballs,United States,Beckham,35.2911,-99.59529,5/5/1980,Asteraceae,Gaillardia,Small broken prairie along interstate frontage road; red gypsiiferous soil.,Sayre; 2.5 mi E,5,Plants common.,Asterales,Magnoliophyta,Ralph E Brooks; Ronald L McGregor,urn:uuid:b664cd47-271a-4296-8816-e4f0013572b3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719990,Gaillardia suavis,suavis,Oklahoma,43924,1980,5
PreservedSpecimen,perfumeballs,United States,Custer,35.486911,-98.970717,5/4/1980,Asteraceae,Gaillardia,Weedy lot S of Holiday Inn; sandy; dry soil.,S edge of Clinton,5,Plants common.,Asterales,Magnoliophyta,Ralph E Brooks; Ronald L McGregor,urn:uuid:0be122ab-e63b-431c-ada3-853522d14895,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719991,Gaillardia suavis,suavis,Oklahoma,43924,1980,4
PreservedSpecimen,perfumeballs,United States,Woodward,36.720472,-99.136361,4/30/1977,Asteraceae,Gaillardia,Grassy roadway,Freedom; 3.5 mi S,4,,Asterales,Magnoliophyta,,urn:uuid:0e4232b8-c97f-424d-b1bf-2a2ab1c89912,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719992,Gaillardia suavis,suavis,Oklahoma,43924,1977,30
PreservedSpecimen,perfumeballs,United States,Jefferson,34.110142,-97.59222,5/13/1976,Asteraceae,Gaillardia,Collected from a pasture.,Ringling; ca 4.7 mi S,5,,Asterales,Magnoliophyta,John Taylor; Connie Taylor,urn:uuid:fdc16661-2852-4e10-81f2-13eba4cce874,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719993,Gaillardia suavis,suavis,Oklahoma,43924,1976,13
PreservedSpecimen,perfumeballs,United States,Grant,36.66917,-97.83699,5/9/1968,Asteraceae,Gaillardia,Roadside right of way. Sandy; sandstone soil.,Pond Creek; 2 mi W,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:733e3ecd-1b4f-4ab2-9840-b8e321213935,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719996,Gaillardia suavis,suavis,Oklahoma,43924,1968,9
PreservedSpecimen,perfumeballs,United States,Woods,36.80491,-98.81101,6/4/1968,Asteraceae,Gaillardia,Upland prairie pasture hillside. Rocky; red; gypsum soil.,Alva; 8 mi W,6,,Asterales,Magnoliophyta,Steve Stephens; Ralph E Brooks,urn:uuid:b5242215-2a57-4f7d-ad1b-69a627c85e70,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719997,Gaillardia suavis,suavis,Oklahoma,43924,1968,4
PreservedSpecimen,perfumeballs,United States,Comanche,34.88875,-98.50222,5/11/1968,Asteraceae,Gaillardia,Steep; rocky hillside. Limestone soil.,Medicine Park; 11 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:82fe28e0-0658-4f4c-a049-326df03f8dd9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719998,Gaillardia suavis,suavis,Oklahoma,43924,1968,11
PreservedSpecimen,perfumeballs,United States,Logan,36.115395,-97.371875,5/5/1969,Asteraceae,Gaillardia,Along roadside.,Jct Hwys 77 & 51; 1 mi E,5,,Asterales,Magnoliophyta,Michael Carnes,urn:uuid:df7c547f-f291-4f94-80c2-298b3dff5fd3,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22719999,Gaillardia suavis,suavis,Oklahoma,43924,1969,5
PreservedSpecimen,perfumeballs,United States,Grant,36.757185,-97.765602,5/28/1968,Asteraceae,Gaillardia,,Medford; 4 mi S,5,Scattered through prairie and adjacent railroad ballast.,Asterales,Magnoliophyta,Rudy G Koch,urn:uuid:9bca8e0a-caa6-41dd-8361-8043ce8f936c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720001,Gaillardia suavis,suavis,Oklahoma,43924,1968,28
PreservedSpecimen,perfumeballs,United States,Grant,36.80686,-97.86917,4/30/1974,Asteraceae,Gaillardia,Prairie pasture; nearly flat. Sandy soil.,Medford; 7.5 mi W,4,Rare.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:856b4ce4-b6b5-4b82-92e5-6a8024c638e2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720002,Gaillardia suavis,suavis,Oklahoma,43924,1974,30
PreservedSpecimen,perfumeballs,United States,Dewey,35.84077,-99.11379,4/28/1974,Asteraceae,Gaillardia,Prairie pasture. Red; sandy soil.,Leedey; 2 mi S; 13 mi E,4,Few plants.,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:9310bce4-ed5a-4225-baa9-f44a90c660da,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720003,Gaillardia suavis,suavis,Oklahoma,43924,1974,28
PreservedSpecimen,perfumeballs,United States,Woods,36.9138,-98.91667,6/4/1983,Asteraceae,Gaillardia,Roadside ditch.,Cora; 8 mi N,6,Rather common in the area.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:2aeb8151-0374-46fd-b1cb-f340debb5490,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720008,Gaillardia suavis,suavis,Oklahoma,43924,1983,4
PreservedSpecimen,perfumeballs,United States,Comanche,34.645482,-98.747076,5/4/1989,Asteraceae,Gaillardia,Parent rock: conglomerate. Soil: Foard-Tillman complex. Topography: level upland. Vegetation: mesquite savanna. Associates: Prosopis glandulosa; Schizachyrium scoparium var. frequens; Panicum obtusum; Amphiachyris dracunculoides.,Fort Sill Army Base; 0.5 km E of SW corner of Quanah Range,5,,Asterales,Magnoliophyta,Rahmona A Thompson; R Rudman; F L Johnson,urn:uuid:9f89c836-85fd-4144-a71b-d6feddd64c55,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720009,Gaillardia suavis,suavis,Oklahoma,43924,1989,4
PreservedSpecimen,perfumeballs,United States,Jefferson,34.158118,-97.725091,4/25/1980,Asteraceae,Gaillardia,Plants common along road in ditches in red; clayey soil.,Waurika; 15.5 mi E along Hwy 70W,4,Ray florets lakcing or very short.,Asterales,Magnoliophyta,Craig C Freeman; Mark A Wetter,urn:uuid:53fd1786-285e-47b5-abdc-7ca7eb9ed80d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720015,Gaillardia suavis,suavis,Oklahoma,43924,1980,25
PreservedSpecimen,perfumeballs,United States,Comanche,34.608483,-98.213739,6/7/1959,Asteraceae,Gaillardia,Rocky prairie hillside.,Lawton; 10 mi E,6,Common in local colonies.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:315c58aa-ab96-4393-81a7-59ac59afb4aa,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720016,Gaillardia suavis,suavis,Oklahoma,43924,1959,7
PreservedSpecimen,perfumeballs,United States,Roger Mills,35.68641,-99.67111,5/16/1968,Asteraceae,Gaillardia,Eroded prairie hills. Sandy; red; rocky soil.,Cheyenne; 5 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:f42454b0-8116-4abb-9879-6c3065d05c49,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720020,Gaillardia suavis,suavis,Oklahoma,43924,1968,16
PreservedSpecimen,perfumeballs,United States,Greer,34.82842,-99.50389,5/16/1968,Asteraceae,Gaillardia,Upland prairie pasture hillside. Sandy; rocky limestone soil.,Mangum; 3 mi S,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:8e9a7d85-a9ca-42c6-899e-c947937ca131,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720021,Gaillardia suavis,suavis,Oklahoma,43924,1968,16
PreservedSpecimen,perfumeballs,United States,Harmon,34.55061,-99.70139,5/16/1968,Asteraceae,Gaillardia,Upland prairie pasture. Sandy; red soil.,McQueen; 8 mi S,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:e30063fc-eabf-492b-b2b3-b827f3e5c0c0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720023,Gaillardia suavis,suavis,Oklahoma,43924,1968,16
PreservedSpecimen,perfumeballs,United States,Tillman,34.28636,-98.68417,5/12/1968,Asteraceae,Gaillardia,Prairie roadside right of way. Sandy; rocky soil.,Grandfield; 4 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:442080fe-4f78-475d-99b0-fdb41f4b4747,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720024,Gaillardia suavis,suavis,Oklahoma,43924,1968,12
PreservedSpecimen,perfumeballs,United States,Caddo,35.03868,-98.36556,5/11/1968,Asteraceae,Gaillardia,Prairie pasture hilltop. Sandy; rocky red soil.,Apache; 10 mi N,5,,Asterales,Magnoliophyta,Steve Stephens,urn:uuid:e9676f02-5f46-450b-9264-c93b12c783d0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22720027,Gaillardia suavis,suavis,Oklahoma,43924,1968,11
PreservedSpecimen,perfumeballs,United States,Cleveland,35.350886,-97.420909,5/9/1979,Asteraceae,Gaillardia,Along S side of lake. Roadside.,Kitchen Lake; E of city of Moore,5,To 2.5 ft tall; no ray florets. Disc florets maroon.,Asterales,Magnoliophyta,T A Zanoni,urn:uuid:a0af80d2-4bc1-44b9-b7cc-c64a912ee02f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22744326,Gaillardia suavis,suavis,Oklahoma,43924,1979,9
PreservedSpecimen,longhair phlox,United States,Kiowa,34.869773,-99.292899,6/4/1954,Polemoniaceae,Phlox,Slopes of granite mountains.,Lake Altus; SW,6,,Ericales,Magnoliophyta,U T Waterfall,urn:uuid:6f287947-5d52-4e45-b51c-9540cd09865a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22481168,Phlox longipilosa,longipilosa,Oklahoma,95171,1954,4
PreservedSpecimen,longhair phlox,United States,Kiowa,34.862801,-99.286719,5/6/1967,Polemoniaceae,Phlox,,Lake Altus; 1 mi S; Wichita Mountains,5,Frequent in coarse granitic soil of prairie hills.,Ericales,Magnoliophyta,George J Goodman,urn:uuid:4034f847-f065-41d7-98bf-7e6f90ffe2c7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22512335,Phlox longipilosa,longipilosa,Oklahoma,95171,1967,6
PreservedSpecimen,longhair phlox,United States,Kiowa,34.854842,-99.266807,5/14/1950,Polemoniaceae,Phlox,,N slope of Granite Mountains; S of Lake Altus,5,,Ericales,Magnoliophyta,U T Waterfall,urn:uuid:e0d33613-1ccc-4289-8f1d-9140a73dedb0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22530931,Phlox longipilosa,longipilosa,Oklahoma,95171,1950,14
PreservedSpecimen,longhair phlox,United States,Kiowa,34.854842,-99.266807,5/29/1957,Polemoniaceae,Phlox,Northern slopes of granite mountains.,N slope of Granite Mountains; S of Lake Altus,5,,Ericales,Magnoliophyta,U T Waterfall,urn:uuid:30284eea-6390-480d-97b5-36b05c14e383,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22705557,Phlox longipilosa,longipilosa,Oklahoma,95171,1957,29
PreservedSpecimen,longhair phlox,United States,Kiowa,34.88639,-99.278222,4/24/1981,Polemoniaceae,Phlox,Type location; granite rock & soil.,Lone Wolf; 9.6 mi W; Lake Altus; E of dam,4,Scattered on hillside; flower colour: pink to lavender.,Ericales,Magnoliophyta,Lawrence K Magrath; Mike Stephens; Anna Akers; Yvette Akers,urn:uuid:999bcccc-15db-44bb-8550-bf34a782f0ae,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22712245,Phlox longipilosa,longipilosa,Oklahoma,95171,1981,24
PreservedSpecimen,Oklahoma phlox,United States,Woodward,36.65601,-99.25331,4/8/1978,Polemoniaceae,Phlox,Along roadside.,Freedom; 11 mi SW,4,Very abundant.,Ericales,Magnoliophyta,Tim Springer,urn:uuid:1ea2ae94-91c2-43e0-95dc-95acfb433833,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22655216,Phlox oklahomensis,oklahomensis,Oklahoma,95182,1978,8
PreservedSpecimen,Oklahoma phlox,United States,Woodward,36.645606,-99.195655,3/28/1981,Polemoniaceae,Phlox,Along fence and graxed wheat pasture.,Freedom; 11 mi SW,3,,Ericales,Magnoliophyta,Tim Springer; D J Huddleston,urn:uuid:f977df24-3cd7-4a9e-9ec3-130d2e9326a8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22659450,Phlox oklahomensis,oklahomensis,Oklahoma,95182,1981,28
PreservedSpecimen,Oklahoma phlox,United States,Woods,36.94269,-99.00586,3/29/1981,Polemoniaceae,Phlox,Ungrazed knoll of Tertiary material.,Camp Houston; 9 mi N; 6 mi E,3,,Ericales,Magnoliophyta,Tim Springer; Paul F Nighswonger,urn:uuid:e611e3b3-80a9-4141-aaa3-ebecba34e544,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22672676,Phlox oklahomensis,oklahomensis,Oklahoma,95182,1981,29
PreservedSpecimen,Oklahoma phlox,United States,Woods,36.993014,-98.932035,3/29/1981,Polemoniaceae,Phlox,Open range; along county road just S of the state line (Dyer Ranch).,T35S; R16W; sec 16,3,,Ericales,Magnoliophyta,Tim Springer; Paul F Nighswonger,urn:uuid:9bdb068a-95a4-4b46-9108-b687fc5f56fc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22677189,Phlox oklahomensis,oklahomensis,Oklahoma,95182,1981,29
PreservedSpecimen,Oklahoma phlox,United States,Woodward,36.557909,-99.147607,4/11/1981,Polemoniaceae,Phlox,Grazed rangeland.,Mooreland; 8.5 mi N; 3 mi E,4,,Ericales,Magnoliophyta,Tim Springer,urn:uuid:b8da5ec7-f0ed-47d9-a907-32558d7a774d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22707646,Phlox oklahomensis,oklahomensis,Oklahoma,95182,1981,11
PreservedSpecimen,rough coneflower,United States,Craig,36.813727,-95.137086,6/25/1989,Asteraceae,Rudbeckia,Native meadow.,N of Vinita; along OK 2,6,,Asterales,Magnoliophyta,W W Holland,urn:uuid:b3b25bfb-a220-4593-86f8-5bbe57e17e06,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22737365,Rudbeckia grandiflora var. grandiflora,grandiflora,Oklahoma,99301,1989,25
PreservedSpecimen,rough coneflower,United States,LeFlore,34.967301,-94.79548,6/11/1958,Asteraceae,Rudbeckia,Grassy area.,4 mi W of Wister; along railroad,6,Scattered colonies.,Asterales,Magnoliophyta,Ronald L McGregor,urn:uuid:03360ee7-8269-42c7-a8d9-795b083bf5a2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22737366,Rudbeckia grandiflora var. grandiflora,grandiflora,Oklahoma,99301,1958,11
PreservedSpecimen,rough coneflower,United States,Muskogee,35.639218,-95.182296,6/27/1950,Asteraceae,Rudbeckia,Prairie.,2 mi SE of Braggs; along railroad,6,,Asterales,Magnoliophyta,U T Waterfall,urn:uuid:48039f7f-e532-4e3a-9ba1-be827507995b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=22737367,Rudbeckia grandiflora var. grandiflora,grandiflora,Oklahoma,99301,1950,27
